article_url|sentence|sentence_index|span_text|span_score|span_start_char|span_end_char|sentence_masked|accessibility|content_gen|automation
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|For her part , Parsons is deeply optimistic about humans ’ ability to harness AI for good , and to work around its limitations with common-sense guidelines and well-designed processes with human guardrails .|25|AI|0.9997918|78|80|For her part , Parsons is deeply optimistic about humans ’ ability to harness {TECHNOLOGY_X} for good , and to work around its limitations with common-sense guidelines and well-designed processes with human guardrails |0.13108574903960601|0.017129656961123736|0.005035043559057987
https://www.technologyreview.com/2024/02/15/1087815/responsible-technology-use-in-the-ai-age/|” To read more about Thoughtworks ’ analysis and recommendations on responsible technology , visit its Looking Glass 2024 .|28|technology|0.8440899|80|90|” To read more about Thoughtworks ’ analysis and recommendations on responsible {TECHNOLOGY_X} , visit its Looking Glass 2024 |0.23918408045724862|0.012577016140639935|0.0071939307543311595
https://www.technologyreview.com/2024/02/15/1088367/googles-new-version-of-gemini-can-handle-far-bigger-amounts-of-data/|Google DeepMind today launched the next generation of its powerful artificial-intelligence model Gemini , which has an enhanced ability to work with large amounts of video , text , and images .|0|model|0.9989648|91|96|Google DeepMind today launched the next generation of its powerful artificial-intelligence {TECHNOLOGY_X} Gemini , which has an enhanced ability to work with large amounts of video , text , and images |0.0933906058743077|0.0495580066507346|0.008538969310396374
https://www.technologyreview.com/2024/02/15/1088367/googles-new-version-of-gemini-can-handle-far-bigger-amounts-of-data/|It ’ s an advancement from the three versions of Gemini 1.0 that Google announced back in December , ranging in size and complexity from Nano to Pro to Ultra .|1|1.0|0.9998242|56|59|It ’ s an advancement from the three versions of Gemini {TECHNOLOGY_X} that Google announced back in December , ranging in size and complexity from Nano to Pro to Ultra |0.12075773974738181|0.009981143325242796|0.00828716757015258
https://www.technologyreview.com/2024/02/15/1088367/googles-new-version-of-gemini-can-handle-far-bigger-amounts-of-data/|The company says that the mid-tier Gemini 1.5 Pro matches its previous top-tier model , Gemini 1.0 Ultra , in performance but uses less computing power ( yes , the names are confusing ! )|4|model|0.71851695|80|85|The company says that the mid-tier Gemini 1.5 Pro matches its previous top-tier {TECHNOLOGY_X} , Gemini 1.0 Ultra , in performance but uses less computing power ( yes , the names are confusing ! |0.10524329637589225|0.013148296604498576|0.008160710997491135
https://www.technologyreview.com/2024/02/15/1088367/googles-new-version-of-gemini-can-handle-far-bigger-amounts-of-data/|While every AI model has a ceiling on how much data it can digest , the standard version of the new Gemini 1.5 Pro can handle inputs as large as 128,000 tokens , which are words or parts of words that an AI model breaks inputs into .|7|AI|0.9999918|12|14|While every {TECHNOLOGY_X} model has a ceiling on how much data it can digest , the standard version of the new Gemini 1.5 Pro can handle inputs as large as 128,000 tokens , which are words or parts of words that an AI model breaks inputs into |0.08297140504485107|0.03193976806822099|0.008216745630307973
https://www.technologyreview.com/2024/02/15/1088367/googles-new-version-of-gemini-can-handle-far-bigger-amounts-of-data/|While every AI model has a ceiling on how much data it can digest , the standard version of the new Gemini 1.5 Pro can handle inputs as large as 128,000 tokens , which are words or parts of words that an AI model breaks inputs into .|7|AI|0.9999931|204|206|While every AI model has a ceiling on how much data it can digest , the standard version of the new Gemini 1.5 Pro can handle inputs as large as 128,000 tokens , which are words or parts of words that an {TECHNOLOGY_X} model breaks inputs into |0.08120500748794879|0.03553576332902827|0.006776912501996258
https://www.technologyreview.com/2024/02/15/1088367/googles-new-version-of-gemini-can-handle-far-bigger-amounts-of-data/|While every AI model has a ceiling on how much data it can digest , the standard version of the new Gemini 1.5 Pro can handle inputs as large as 128,000 tokens , which are words or parts of words that an AI model breaks inputs into .|7|AI model|0.9845596|12|20|While every {TECHNOLOGY_X} has a ceiling on how much data it can digest , the standard version of the new Gemini 1.5 Pro can handle inputs as large as 128,000 tokens , which are words or parts of words that an AI model breaks inputs into |0.0852505398506948|0.030665361338335917|0.008160270485407998
https://www.technologyreview.com/2024/02/15/1088367/googles-new-version-of-gemini-can-handle-far-bigger-amounts-of-data/|While every AI model has a ceiling on how much data it can digest , the standard version of the new Gemini 1.5 Pro can handle inputs as large as 128,000 tokens , which are words or parts of words that an AI model breaks inputs into .|7|AI model|0.7380784|204|212|While every AI model has a ceiling on how much data it can digest , the standard version of the new Gemini 1.5 Pro can handle inputs as large as 128,000 tokens , which are words or parts of words that an {TECHNOLOGY_X} breaks inputs into |0.07974558223894224|0.03375440617354156|0.007199539578625016
https://www.technologyreview.com/2024/02/15/1088367/googles-new-version-of-gemini-can-handle-far-bigger-amounts-of-data/|That ’ s a significant jump that makes it possible to do things that no other models are currently capable of .|10|models|0.9999932|78|84|That ’ s a significant jump that makes it possible to do things that no other {TECHNOLOGY_X} are currently capable of |0.0365692264039128|0.0012234791032384844|0.024023617630757665
https://www.technologyreview.com/2024/02/15/1088367/googles-new-version-of-gemini-can-handle-far-bigger-amounts-of-data/|In one demonstration video shown by Google , using the million-token version , researchers fed the model a 402-page transcript of the Apollo moon landing mission .|11|model|0.9993286|99|104|In one demonstration video shown by Google , using the million-token version , researchers fed the {TECHNOLOGY_X} a 402-page transcript of the Apollo moon landing mission |0.09472351485380241|0.03520368430348831|0.004941671618731421
https://www.technologyreview.com/2024/02/15/1088367/googles-new-version-of-gemini-can-handle-far-bigger-amounts-of-data/|In one demonstration video shown by Google , using the million-token version , researchers fed the model a 402-page transcript of the Apollo moon landing mission .|11|token version|0.99481684|63|76|In one demonstration video shown by Google , using the million-{TECHNOLOGY_X} , researchers fed the model a 402-page transcript of the Apollo moon landing mission |0.07573731416686232|0.05191187696273636|0.0035969693517040363
https://www.technologyreview.com/2024/02/15/1088367/googles-new-version-of-gemini-can-handle-far-bigger-amounts-of-data/|In one demonstration video shown by Google , using the million-token version , researchers fed the model a 402-page transcript of the Apollo moon landing mission .|11|402-page|0.9066232|107|115|In one demonstration video shown by Google , using the million-token version , researchers fed the model a {TECHNOLOGY_X} transcript of the Apollo moon landing mission |0.08470030858525067|0.03585688824967674|0.00531466360907621
https://www.technologyreview.com/2024/02/15/1088367/googles-new-version-of-gemini-can-handle-far-bigger-amounts-of-data/|The model was also able to identify moments of humor .|17|model|0.9999976|4|9|The {TECHNOLOGY_X} was also able to identify moments of humor |0.15763971179838066|0.06171498638887896|0.004015318628640155
https://www.technologyreview.com/2024/02/15/1088367/googles-new-version-of-gemini-can-handle-far-bigger-amounts-of-data/|In another demonstration , the team uploaded a 44-minute silent film featuring Buster Keaton and asked the AI to identify what information was on a piece of paper that , at some point in the movie , is removed from a character ’ s pocket .|20|AI|0.99999905|107|109|In another demonstration , the team uploaded a 44-minute silent film featuring Buster Keaton and asked the {TECHNOLOGY_X} to identify what information was on a piece of paper that , at some point in the movie , is removed from a character ’ s pocket |0.09363314469861768|0.04365919422374126|0.002080040514846786
https://www.technologyreview.com/2024/02/15/1088367/googles-new-version-of-gemini-can-handle-far-bigger-amounts-of-data/|Researchers also repeated a similar task from the Apollo experiment , asking the model to find a scene in the film on the basis of a drawing .|22|model|0.99998605|81|86|Researchers also repeated a similar task from the Apollo experiment , asking the {TECHNOLOGY_X} to find a scene in the film on the basis of a drawing |0.06604786307951974|0.06030510026311596|0.0038052679345264243
https://www.technologyreview.com/2024/02/15/1088367/googles-new-version-of-gemini-can-handle-far-bigger-amounts-of-data/|Google says it put Gemini 1.5 Pro through the usual battery of tests it uses when developing large language models , including evaluations that combine text , code , images , audio , and video .|24|code|0.97678113|159|163|Google says it put Gemini 1.5 Pro through the usual battery of tests it uses when developing large language models , including evaluations that combine text , {TECHNOLOGY_X} , images , audio , and video |0.14607894028907187|0.04120027288850878|0.005338034147737113
https://www.technologyreview.com/2024/02/15/1088367/googles-new-version-of-gemini-can-handle-far-bigger-amounts-of-data/|Google says it put Gemini 1.5 Pro through the usual battery of tests it uses when developing large language models , including evaluations that combine text , code , images , audio , and video .|24|large language models|0.9999913|93|114|Google says it put Gemini 1.5 Pro through the usual battery of tests it uses when developing {TECHNOLOGY_X} , including evaluations that combine text , code , images , audio , and video |0.147560282069942|0.027022932683684327|0.006585268594155168
https://www.technologyreview.com/2024/02/15/1088367/googles-new-version-of-gemini-can-handle-far-bigger-amounts-of-data/|An AI using this design divides its neural network into chunks , activating only the parts that are relevant to the task at hand rather than firing up the whole network at once .|27|AI|0.9999989|3|5|An {TECHNOLOGY_X} using this design divides its neural network into chunks , activating only the parts that are relevant to the task at hand rather than firing up the whole network at once |0.059625155531264934|0.039732316590836064|0.053817494632411284
https://www.technologyreview.com/2024/02/15/1088367/googles-new-version-of-gemini-can-handle-far-bigger-amounts-of-data/|An AI using this design divides its neural network into chunks , activating only the parts that are relevant to the task at hand rather than firing up the whole network at once .|27|neural network|0.9999993|36|50|An AI using this design divides its {TECHNOLOGY_X} into chunks , activating only the parts that are relevant to the task at hand rather than firing up the whole network at once |0.04706722258830578|0.02809042655973619|0.11864312865607136
https://www.technologyreview.com/2024/02/15/1088367/googles-new-version-of-gemini-can-handle-far-bigger-amounts-of-data/|( Google is not alone in using this architecture ; the French AI firm Mistral released a model using it , and GPT-4 is rumored to employ the tech as well . )|28|AI|0.9994236|62|64|( Google is not alone in using this architecture ; the French {TECHNOLOGY_X} firm Mistral released a model using it , and GPT-4 is rumored to employ the tech as well . |0.12489961240394422|0.019324719519458834|0.01558087378439264
https://www.technologyreview.com/2024/02/15/1088367/googles-new-version-of-gemini-can-handle-far-bigger-amounts-of-data/|( Google is not alone in using this architecture ; the French AI firm Mistral released a model using it , and GPT-4 is rumored to employ the tech as well . )|28|model|0.9999887|89|94|( Google is not alone in using this architecture ; the French AI firm Mistral released a {TECHNOLOGY_X} using it , and GPT-4 is rumored to employ the tech as well . |0.09497948443212463|0.01669765388415446|0.033682399692879665
https://www.technologyreview.com/2024/02/15/1088367/googles-new-version-of-gemini-can-handle-far-bigger-amounts-of-data/|This compartmentalizing saves the AI computing power and can generate responses faster .|30|AI|0.9856479|34|36|This compartmentalizing saves the {TECHNOLOGY_X} computing power and can generate responses faster |0.028910444229547225|0.009586117605588954|0.02929457766703995
https://www.technologyreview.com/2024/02/15/1088367/googles-new-version-of-gemini-can-handle-far-bigger-amounts-of-data/|” An AI that can operate across modalities would more closely resemble the way that human beings behave .|33|AI|0.9999995|5|7|” An {TECHNOLOGY_X} that can operate across modalities would more closely resemble the way that human beings behave |0.4369114813155189|0.008381653948292812|0.007869954379540496
https://www.technologyreview.com/2024/02/15/1088367/googles-new-version-of-gemini-can-handle-far-bigger-amounts-of-data/|“ Never trust an AI demo.|37|AI|0.9999901|17|19|“ Never trust an {TECHNOLOGY_X} demo|0.26231671218104513|0.01519054157771564|0.0029838368204865833
https://www.technologyreview.com/2024/02/15/1088367/googles-new-version-of-gemini-can-handle-far-bigger-amounts-of-data/|It ’ s also possible the model would not be able to replicate some of the demonstrations if the input wording were slightly tweaked .|39|model|0.9999546|25|30|It ’ s also possible the {TECHNOLOGY_X} would not be able to replicate some of the demonstrations if the input wording were slightly tweaked |0.07950354480924732|0.004579373846886823|0.004768489407270884
https://www.technologyreview.com/2024/02/15/1088367/googles-new-version-of-gemini-can-handle-far-bigger-amounts-of-data/|AI models in general , says Etzioni , are brittle .|40|AI models|0.997299|0|9|{TECHNOLOGY_X} in general , says Etzioni , are brittle |0.06607543572696381|0.007530066732970979|0.0028104060485001792
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|Amid the proliferation of e-commerce and shifting demand within the consumer-packaged goods ( CPG ) sector , AI and machine learning ( ML ) have become helpful tools in enabling efficiency and better business outcomes .|1|CPG|0.99968326|94|97|Amid the proliferation of e-commerce and shifting demand within the consumer-packaged goods ( {TECHNOLOGY_X} ) sector , AI and machine learning ( ML ) have become helpful tools in enabling efficiency and better business outcomes |0.10937550581482522|0.03241780597716218|0.017066028615043905
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|Amid the proliferation of e-commerce and shifting demand within the consumer-packaged goods ( CPG ) sector , AI and machine learning ( ML ) have become helpful tools in enabling efficiency and better business outcomes .|1|AI|0.9999994|109|111|Amid the proliferation of e-commerce and shifting demand within the consumer-packaged goods ( CPG ) sector , {TECHNOLOGY_X} and machine learning ( ML ) have become helpful tools in enabling efficiency and better business outcomes |0.13881324200758785|0.024844709465151313|0.015594940628610901
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|Amid the proliferation of e-commerce and shifting demand within the consumer-packaged goods ( CPG ) sector , AI and machine learning ( ML ) have become helpful tools in enabling efficiency and better business outcomes .|1|machine learning|0.9999919|116|132|Amid the proliferation of e-commerce and shifting demand within the consumer-packaged goods ( CPG ) sector , AI and {TECHNOLOGY_X} ( ML ) have become helpful tools in enabling efficiency and better business outcomes |0.12272659692153982|0.019462521894386194|0.02116957626563185
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|Curating well-organized and accessible data means enterprises can leverage their data volumes to train and develop AI and machine learning models .|3|leverage|0.79913723|66|74|Curating well-organized and accessible data means enterprises can {TECHNOLOGY_X} their data volumes to train and develop AI and machine learning models |0.08807720521010494|0.02481729770138203|0.021435778444039027
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|Curating well-organized and accessible data means enterprises can leverage their data volumes to train and develop AI and machine learning models .|3|AI|0.9999945|115|117|Curating well-organized and accessible data means enterprises can leverage their data volumes to train and develop {TECHNOLOGY_X} and machine learning models |0.10717232968318997|0.021108873773905145|0.019450032124659258
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|Curating well-organized and accessible data means enterprises can leverage their data volumes to train and develop AI and machine learning models .|3|data volumes|0.9897231|81|93|Curating well-organized and accessible data means enterprises can leverage their {TECHNOLOGY_X} to train and develop AI and machine learning models |0.0871305522167615|0.02374874984450532|0.036263297939503975
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|Curating well-organized and accessible data means enterprises can leverage their data volumes to train and develop AI and machine learning models .|3|machine learning models|0.9517301|122|145|Curating well-organized and accessible data means enterprises can leverage their data volumes to train and develop AI and {TECHNOLOGY_X} |0.07266449030113373|0.025446891606291447|0.022232537885714075
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|A strong data strategy lays the foundation for these AI and machine learning tools to use data to detect supply chain disruptions , identify and address cost inefficiencies , and predict demand for products .|4|AI|0.9999993|53|55|A strong data strategy lays the foundation for these {TECHNOLOGY_X} and machine learning tools to use data to detect supply chain disruptions , identify and address cost inefficiencies , and predict demand for products |0.07788187978720357|0.016859390755826306|0.00901588920940858
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|A strong data strategy lays the foundation for these AI and machine learning tools to use data to detect supply chain disruptions , identify and address cost inefficiencies , and predict demand for products .|4|machine learning|0.9984842|60|76|A strong data strategy lays the foundation for these AI and {TECHNOLOGY_X} tools to use data to detect supply chain disruptions , identify and address cost inefficiencies , and predict demand for products |0.07003058313800294|0.017742021188930715|0.01533150384256133
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|A strong data strategy lays the foundation for these AI and machine learning tools to use data to detect supply chain disruptions , identify and address cost inefficiencies , and predict demand for products .|4|supply chain disruptions|0.60241324|105|129|A strong data strategy lays the foundation for these AI and machine learning tools to use data to detect {TECHNOLOGY_X} , identify and address cost inefficiencies , and predict demand for products |0.07875573374141667|0.02185937909622212|0.03855713611297852
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|To deploy AI and machine learning tools at scale , the Heinz Kraft Company has turned to the flexibility of the cloud .|9|AI|0.99998534|10|12|To deploy {TECHNOLOGY_X} and machine learning tools at scale , the Heinz Kraft Company has turned to the flexibility of the cloud |0.1606098988095119|0.020595940461550912|0.06031647032657807
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|To deploy AI and machine learning tools at scale , the Heinz Kraft Company has turned to the flexibility of the cloud .|9|machine learning|0.99725395|17|33|To deploy AI and {TECHNOLOGY_X} tools at scale , the Heinz Kraft Company has turned to the flexibility of the cloud |0.11319929966163828|0.02040976882401717|0.053968383957260106
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|`` The agility of the whole thing increases exponentially because what used to take months , now can be done in a matter of seconds via code .|11|code|0.9965515|136|140|`` The agility of the whole thing increases exponentially because what used to take months , now can be done in a matter of seconds via {TECHNOLOGY_X} |0.057264741760883926|0.007083387501837996|0.02244526509187551
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|So , definitely , I see how all of this explosion around analytics , around AI , is possible , because of cloud really powering all of these initiatives that are popping up left , right , and center . ''|12|AI|0.9999949|76|78|So , definitely , I see how all of this explosion around analytics , around {TECHNOLOGY_X} , is possible , because of cloud really powering all of these initiatives that are popping up left , right , and center . '|0.24042629248210803|0.006206994446975035|0.021130361250690566
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|And the technology , AI or what have you , is our tool to excel at our mission .|16|technology|0.9999913|8|18|And the {TECHNOLOGY_X} , AI or what have you , is our tool to excel at our mission |0.15108439201753643|0.022437034792649625|0.027821550563888332
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|And the technology , AI or what have you , is our tool to excel at our mission .|16|AI|0.9999976|21|23|And the technology , {TECHNOLOGY_X} or what have you , is our tool to excel at our mission |0.3625408311258937|0.014443901713265036|0.010563965309440012
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|Being able to learn how to leverage existing and future [ technology ] to get the right product at the right price , at the right location is what we are all about . ''|17|technology|0.8408935|58|68|Being able to learn how to leverage existing and future [ {TECHNOLOGY_X} ] to get the right product at the right price , at the right location is what we are all about . '|0.5668817922460253|0.013121250769318103|0.0076792533244539225
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|AI offers opportunities for innovation for customers and operational efficiencies for employees , but having a data strategy in place to capture these benefits is crucial .|21|AI|0.9999902|0|2|{TECHNOLOGY_X} offers opportunities for innovation for customers and operational efficiencies for employees , but having a data strategy in place to capture these benefits is crucial |0.1325567713362129|0.00281281273521983|0.05940162488446455
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|Glad to be here .|27|Glad|0.9903385|0|4|{TECHNOLOGY_X} to be here |0.6664764509652005|0.01086236695443582|0.012924892640690638
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|Could you talk to us about your role at Kraft Heinz and how machine learning can help consumers in the grocery aisle ?|30|machine learning|0.99403656|60|76|Could you talk to us about your role at Kraft Heinz and how {TECHNOLOGY_X} can help consumers in the grocery aisle |0.22293168252058912|0.018710522766103976|0.004900748612038764
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|One of them is I lead the machine learning engineering operations of the company globally .|33|machine learning|0.9890872|26|42|One of them is I lead the {TECHNOLOGY_X} engineering operations of the company globally |0.19674878944081695|0.013241231017841398|0.013442684152316794
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|So in role number one in my machine learning engineering and operations , what my team does is we grab all of these models that our community of data scientists that are working globally are coming up with , and we grabbed them and we strengthened it .|35|models|0.99999595|116|122|So in role number one in my machine learning engineering and operations , what my team does is we grab all of these {TECHNOLOGY_X} that our community of data scientists that are working globally are coming up with , and we grabbed them and we strengthened it |0.41013504442748316|0.01139604366851707|0.05064119078105696
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|So a lot of these models , because they become part of our day-to-day operations , they 're going to come with certain specific service level commitments that we need to make , so my team makes sure that we are delivering on those with the right expectations .|37|models|0.9748018|18|24|So a lot of these {TECHNOLOGY_X} , because they become part of our day-to-day operations , they 're going to come with certain specific service level commitments that we need to make , so my team makes sure that we are delivering on those with the right expectations |0.18399375090452505|0.01608394538670883|0.021748510963838816
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|Going into your other question about how machine learning is helping our consumers in the grocery aisle , I 'll probably summarize that for a CPG it 's all about having the right product at the right price , at the right location for you .|41|machine learning|0.99998415|41|57|Going into your other question about how {TECHNOLOGY_X} is helping our consumers in the grocery aisle , I 'll probably summarize that for a CPG it 's all about having the right product at the right price , at the right location for you |0.21800942070723733|0.016497662151030577|0.0049312784824913445
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|Laurel : Well , that certainly makes sense since data does play such a crucial role in deploying advanced technologies , especially machine learning .|47|machine learning|0.9956185|132|148|Laurel : Well , that certainly makes sense since data does play such a crucial role in deploying advanced technologies , especially {TECHNOLOGY_X} |0.08787078613428592|0.0017020217868450804|0.038234429414968935
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|Jorge : Well , the best practice that I can probably advise people on is definitely data is the fuel of machine learning .|50|machine learning|0.99999774|104|120|Jorge : Well , the best practice that I can probably advise people on is definitely data is the fuel of {TECHNOLOGY_X} |0.10161665705762736|0.007850896308856355|0.005873120169819123
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|So I strongly advise anyone that is listening right now to understand that your data journey , as it is , is a journey , it does n't have an end destination , and also it 's going to take time .|55|data journey|0.998914|80|92|So I strongly advise anyone that is listening right now to understand that your {TECHNOLOGY_X} , as it is , is a journey , it does n't have an end destination , and also it 's going to take time |0.15240968784276201|0.009940235705908799|0.011408738261745646
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|And the more you are successful in terms of getting all the data that you need organized and making sure that is available , the more successful you 're going to be leveraging all of that with models in machine learning and great things that are there to actually then accomplish a specific business outcome .|56|machine learning|0.9999963|203|219|And the more you are successful in terms of getting all the data that you need organized and making sure that is available , the more successful you 're going to be leveraging all of that with models in {TECHNOLOGY_X} and great things that are there to actually then accomplish a specific business outcome |0.20561807434261953|0.0107120022643819|0.050857332135656234
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|So how can AI and machine learning tools help influence business outcomes or improve operational efficiency ?|60|AI|0.9999989|11|13|So how can {TECHNOLOGY_X} and machine learning tools help influence business outcomes or improve operational efficiency |0.13569211330153605|0.010417707780232856|0.03819777899841925
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|So how can AI and machine learning tools help influence business outcomes or improve operational efficiency ?|60|machine learning|0.99943894|18|34|So how can AI and {TECHNOLOGY_X} tools help influence business outcomes or improve operational efficiency |0.05548577982681543|0.012935616704459602|0.11313670802888971
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|And that was because we had the data and we had some of those models that were alerting us about , `` Hey , something is wrong here , something is happening with our supply chain , you need to take action . ''|65|models|0.9998981|62|68|And that was because we had the data and we had some of those {TECHNOLOGY_X} that were alerting us about , `` Hey , something is wrong here , something is happening with our supply chain , you need to take action . '|0.07405773119617887|0.004549327142501028|0.0031308340286026605
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|Another example I can give you and is more of something that is we 're doing more and more nowadays is this piece that I was referring to about the right location about product availability is key for CPG , and that is measured in something that is called the CFR , and is the customer field rate , which means is when someone is ordering product from Kraft Heinz that we are able to fulfill that order to 100 % , and we are expecting to be really high with high 90s in terms of how efficient we are filling those orders .|68|CPG|0.91668576|201|204|Another example I can give you and is more of something that is we 're doing more and more nowadays is this piece that I was referring to about the right location about product availability is key for {TECHNOLOGY_X} , and that is measured in something that is called the CFR , and is the customer field rate , which means is when someone is ordering product from Kraft Heinz that we are able to fulfill that order to 100 % , and we are expecting to be really high with high 90s in terms of how efficient we are filling those orders |0.16589980470173463|0.0153294856035582|0.006783076575002327
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|Another example I can give you and is more of something that is we 're doing more and more nowadays is this piece that I was referring to about the right location about product availability is key for CPG , and that is measured in something that is called the CFR , and is the customer field rate , which means is when someone is ordering product from Kraft Heinz that we are able to fulfill that order to 100 % , and we are expecting to be really high with high 90s in terms of how efficient we are filling those orders .|68|CFR|0.9995788|260|263|Another example I can give you and is more of something that is we 're doing more and more nowadays is this piece that I was referring to about the right location about product availability is key for CPG , and that is measured in something that is called the {TECHNOLOGY_X} , and is the customer field rate , which means is when someone is ordering product from Kraft Heinz that we are able to fulfill that order to 100 % , and we are expecting to be really high with high 90s in terms of how efficient we are filling those orders |0.1547687698342272|0.016783923194124237|0.0051304222262212994
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|We have developed new technology that I think we are pretty proud of because I think it is unique within CPG that allows us to really predict what is going to happen with CFR in the future based on the specific actions we 're taking today , whereas it 's changing our production lines , whereas changes in distribution , et cetera , we 're able to see not only the immediate effect , but what 's going to happen in the future with that CFR so we can really act on it and deliver actions right now that are in the benefit of our distribution in the future .|69|technology|0.9256969|22|32|We have developed new {TECHNOLOGY_X} that I think we are pretty proud of because I think it is unique within CPG that allows us to really predict what is going to happen with CFR in the future based on the specific actions we 're taking today , whereas it 's changing our production lines , whereas changes in distribution , et cetera , we 're able to see not only the immediate effect , but what 's going to happen in the future with that CFR so we can really act on it and deliver actions right now that are in the benefit of our distribution in the future |0.19290572026038222|0.016165369679241055|0.013384323766583928
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|We have developed new technology that I think we are pretty proud of because I think it is unique within CPG that allows us to really predict what is going to happen with CFR in the future based on the specific actions we 're taking today , whereas it 's changing our production lines , whereas changes in distribution , et cetera , we 're able to see not only the immediate effect , but what 's going to happen in the future with that CFR so we can really act on it and deliver actions right now that are in the benefit of our distribution in the future .|69|CPG|0.9897686|105|108|We have developed new technology that I think we are pretty proud of because I think it is unique within {TECHNOLOGY_X} that allows us to really predict what is going to happen with CFR in the future based on the specific actions we 're taking today , whereas it 's changing our production lines , whereas changes in distribution , et cetera , we 're able to see not only the immediate effect , but what 's going to happen in the future with that CFR so we can really act on it and deliver actions right now that are in the benefit of our distribution in the future |0.19204849902489585|0.019305169750274135|0.01098773889520371
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|So those are , I would call it , say , two examples in terms of how we 're leveraging AI and machine learning tools in our day-to-day operations .|70|AI|0.99956447|86|88|So those are , I would call it , say , two examples in terms of how we 're leveraging {TECHNOLOGY_X} and machine learning tools in our day-to-day operations |0.21183080398060913|0.014453692191794213|0.294107314713475
https://www.technologyreview.com/2024/02/14/1088067/providing-the-right-products-at-the-right-time-with-machine-learning/|So those are , I would call it , say , two examples in terms of how we 're leveraging AI and machine learning tools in our day-to-day operations .|70|machine learning|0.9992137|93|109|So those are , I would call it , say , two examples in terms of how we 're leveraging AI and {TECHNOLOGY_X} tools in our day-to-day operations |0.1054711116509214|0.013330695004313916|0.24407369715805205
